GOOD_NAME,ADG_CODE,ADG_CODE_CLEANED,GOOD_NAME_CLEANED,weight_g,weight_kg,volume_ml,volume_l,count,size,BRAND,BRAND_CONFIDENCE,CATEGORY,GOOD_NAME_NORMALIZED,price_amd,quantity_kg,IS_MISSING_BRAND,HAS_MEASUREMENT,NAME_LENGTH,WORD_COUNT,PRODUCT_ID
Կաթնաշոռային պանիր սերուցք Մարիաննա 300գր,406.0,406,Կաթնաշոռային պանիր սերուցք Մարիաննա 300գր,300.0,0.0,0.0,0.0,0.0,0,Marianna,1.0,Food Products,Կաթնաշոռային պանիր սերուցք,0.0,0.0,0,1,41,5,848
Հալ. պանիր ՛՛Մարիաննա՛՛ Սերուցքային 180գր,406.0,406,Հալ պանիր Մարիաննա Սերուցքային 180գր,180.0,0.0,0.0,0.0,0.0,0,Marianna,1.0,Food Products,Հալ պանիր Սերուցքային,0.0,0.0,0,1,36,5,23
Պամպերս 5 տրուսիկ 48հատանոց                       ,408.0,408,Պամպերս 5 տրուսիկ 48հատանոց,0.0,0.0,0.0,0.0,48.0,0,Pampers,1.0,Other,5 տրուսիկ 48հատանոց,0.0,0.0,0,1,27,4,1813
Կետչուպ Արտֆուդ 1961  250մլ,410.0,410,Կետչուպ Արտֆուդ 1961 250մլ,0.0,0.0,250.0,0.0,0.0,0,Unknown,0.0,Food Products,Կետչուպ Արտֆուդ 1961,0.0,0.0,1,1,26,4,191
Վաֆլի կաթնաին Գրանդ Քենդի կգ,511.0,511,Վաֆլի կաթնաին Գրանդ Քենդի կգ,0.0,0.0,0.0,0.0,0.0,0,Grand Candy,1.0,Food Products,Վաֆլի կաթնաին կգ,0.0,0.0,0,0,28,5,608
Գազավորված ըմպելիք Coca Cola 500մլ,511.0,511,Գազավորված ըմպելիք Coca Cola 500մլ,0.0,0.0,500.0,0.0,0.0,0,Coca-Cola,1.0,Beverages,Գազավորված ըմպելիք,0.0,0.0,0,1,34,5,1502
ապաչի չիպս 80գ,701.0,701,ապաչի չիպս 80գ,80.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,չիպս,0.0,0.0,0,1,14,3,593
Չիպս  Ապաչի Cheese 100գր,701.0,701,Չիպս Ապաչի Cheese 100գր,100.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Clothing,Չիպս Cheese,0.0,0.0,0,1,23,4,1418
Չիպս  Ապաչի  60գր,701.0,701,Չիպս Ապաչի 60գր,60.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,Չիպս,0.0,0.0,0,1,15,3,726
Չիպս Ապաչի Բեկոն 60գր ,701.0,701,Չիպս Ապաչի Բեկոն 60գր,60.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,Չիպս Բեկոն,0.0,0.0,0,1,21,4,1775
Աջիկա Արտֆուդ 260գ,708.0,708,Աջիկա Արտֆուդ 260գ,260.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Աջիկա Արտֆուդ,0.0,0.0,1,1,18,3,1547
Պահածո/ Արտֆուդ Լոլիկը Սեփական Հյութի մեջ,711.0,711,Պահածո/ Արտֆուդ Լոլիկը Սեփական Հյութի մեջ,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,Պահածո/ Արտֆուդ Լոլիկը Սեփական Հյութի մեջ,0.0,0.0,1,0,41,6,1932
Աջիկա կծու ՛Արտֆուդ՛ ա/տ 250մլ,711.0,711,Աջիկա կծու Արտֆուդ ա/տ 250մլ,0.0,0.0,250.0,0.0,0.0,0,Unknown,0.0,Other,Աջիկա կծու Արտֆուդ ա/տ,0.0,0.0,1,1,28,5,1027
Տոլմա «Աթենք» խաղողի տերևով բացիչով,711.0,711,Տոլմա Աթենք խաղողի տերևով բացիչով,0.0,0.0,0.0,0.0,0.0,0,Athenk,1.0,Other,Տոլմա խաղողի տերևով բացիչով,0.0,0.0,0,0,33,5,689
ՊԱՀԱԾՈ ՏԱՊԱԿԱԾ ԲԱՆՋ. ԽԱՌՆՈՒՐԴ ԱՐՏՖՈՒԴ 450Գ Ա/Տ Գ,711.0,711,ՊԱՀԱԾՈ ՏԱՊԱԿԱԾ ԲԱՆՋ ԽԱՌՆՈՒՐԴ ԱՐՏՖՈՒԴ 450Գ Ա/Տ Գ,450.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Food Products,ՊԱՀԱԾՈ ՏԱՊԱԿԱԾ ԲԱՆՋ ԽԱՌՆՈՒՐԴ ԱՐՏՖՈՒԴ Ա/Տ Գ,0.0,0.0,1,1,47,8,1564
Հյութ «Արտֆուդ» լոլիկի 1լ,711.0,711,Հյութ Արտֆուդ լոլիկի 1լ,0.0,0.0,1000.0,1.0,0.0,0,Unknown,0.0,Beverages,Հյութ Արտֆուդ լոլիկի,0.0,0.0,1,1,23,4,225
Լոբիո ընկույզով «Արտֆուդ»  370գր,711.0,711,Լոբիո ընկույզով Արտֆուդ 370գր,370.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Other,Լոբիո ընկույզով Արտֆուդ,0.0,0.0,1,1,29,4,992
ՌՈՅԱԼ ՍՄԲՈՒԿԻ ԽԱՎԻԱՐ 350Գ,711.0,711,ՌՈՅԱԼ ՍՄԲՈՒԿԻ ԽԱՎԻԱՐ 350Գ,350.0,0.0,0.0,0.0,0.0,0,Royal,1.0,Food Products,ՍՄԲՈՒԿԻ ԽԱՎԻԱՐ,0.0,0.0,0,1,25,4,142
Artfood Խնձորի քացախ 430 մլ,712.0,712,Artfood Խնձորի քացախ 430 մլ,0.0,0.0,430.0,0.0,0.0,0,Artfood,1.0,Food Products,Խնձորի քացախ,0.0,0.0,0,1,27,5,1137
Չիպս Ապաչի hավի թևիկներ 80գր,714.0,714,Չիպս Ապաչի hավի թևիկներ 80գր,80.0,0.0,0.0,0.0,0.0,0,Apache,1.0,Other,Չիպս hավի թևիկներ,0.0,0.0,0,1,28,5,1076
Apachi Getnanush,801.0,801,Apachi Getnanush,0.0,0.0,0.0,0.0,0.0,0,Unknown,0.0,Clothing,Apachi Getnanush,0.0,0.0,1,0,16,2,1196
