GOOD_NAME_CLEANED,GOOD_NAME_NORMALIZED,ADG_CODE_CLEANED,BRAND,CATEGORY,weight_g,volume_ml,count
ՏՂԱՆԵՐԻ ԳՈՏԻ-ՊԱՅՈՒՍԱԿՆԵՐ ԵՐԵՍԱՄԱՍԸ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,ՏՂԱՆԵՐԻ ԳՈՏԻ-ՊԱՅՈՒՍԱԿՆԵՐ ԵՐԵՍԱՄԱՍԸ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ,4202,Zara,Clothing,0.0,0.0,0.0
Պայուսակ սպորտ միջին 511 42-2,Պայուսակ սպորտ միջին 511 42-2,4202,Unknown,Clothing,0.0,0.0,0.0
ԱՂՋԻԿՆԵՐԻ ՊԱՅՈՒՍԱԿՆԵՐ ՈՒՍԱԳՈՏԻՈՎ ԴԻՄԱՅԻՆ ՄԱԿԵՐԵՎՈՒՅԹԸ ՊԼ ԹԵՐԹԵՐԻՑ ZARA,ԱՂՋԻԿՆԵՐԻ ՊԱՅՈՒՍԱԿՆԵՐ ՈՒՍԱԳՈՏԻՈՎ ԴԻՄԱՅԻՆ ՄԱԿԵՐԵՎՈՒՅԹԸ ՊԼ ԹԵՐԹԵՐԻՑ,4202,Zara,Clothing,0.0,0.0,0.0
ՊԱՏՅԱՆ SAMSUNG A51 LIFT,ՊԱՏՅԱՆ A51 LIFT,4202,Samsung,Electronics,0.0,0.0,0.0
ՏՂԱՆԵՐԻ ԲԱՃԿՈՆՆԵՐ ԲՆԱԿԱՆ ԿԱՇՎԻՑ ZARA,ՏՂԱՆԵՐԻ ԲԱՃԿՈՆՆԵՐ ԲՆԱԿԱՆ ԿԱՇՎԻՑ,4203,Zara,Clothing,0.0,0.0,0.0
ԽՈՀԱՆՈՑԱՅԻՆ ՓԱՅՏՅԱ ՍՊԱՍՔ 8 ՀԱՏ ZARA HOME,ԽՈՀԱՆՈՑԱՅԻՆ ՓԱՅՏՅԱ ՍՊԱՍՔ HOME,4419,Zara,Household,0.0,0.0,8.0
ԴԵԿՈՐԱՏԻՎ ՓԱՅՏՅԱ ԶԱՐԴԱՏՈՒՓ 3 ՀԱՏ ZARA HOME,ԴԵԿՈՐԱՏԻՎ ՓԱՅՏՅԱ ԶԱՐԴԱՏՈՒՓ HOME,4420,Zara,Clothing,0.0,0.0,3.0
Արմենիա սպիտակ Ա տառ DN53302025,Արմենիա սպիտակ Ա տառ DN53302025,4420,Unknown,Other,0.0,0.0,0.0
նարդի փայտ ARMENIA չեխոլով 19000,նարդի փայտ չեխոլով 19000,4421,Armenia,Clothing,0.0,0.0,0.0
Սունկ զատիկի 1տ x 20հ x 3 5սմ ZR -202,Սունկ զատիկի 1տ x x 3 5սմ ZR -202,4421,Unknown,Other,0.0,0.0,20.0
Սպունq լոqանքի M/J sport,Սպունq լոqանքի M/J sport,4601,Unknown,Clothing,0.0,0.0,0.0
Թել RONGSHENG,Թել RONGSHENG,4706,Unknown,Clothing,0.0,0.0,0.0
անձեռոցիկ Զեթ Սիլկ Սոֆտ 2շ 200հ,անձեռոցիկ Զեթ Սիլկ Սոֆտ 2շ,4803,Unknown,Household,0.0,0.0,200.0
Անձեռոցիկ Սիլկ Սոֆթ 3շ 80հ,Անձեռոցիկ 3շ,4803,Silk Soft,Household,0.0,0.0,80.0
Անձեռոցիկ Սիլկ Սոֆթ փափուկ 100 հատ,Անձեռոցիկ փափուկ,4803,Silk Soft,Household,0.0,0.0,100.0
Քաշովի անձեռոցիկ Սիլկ Սոֆթ 3 շ 150 հ,Քաշովի անձեռոցիկ 3 շ,4803,Silk Soft,Household,0.0,0.0,150.0
ԱՆՁԵՌՈՑԻԿ ՔԱՇՈՎԻ SILK SOFT 250Հ,ԱՆՁԵՌՈՑԻԿ ՔԱՇՈՎԻ,4803,Silk Soft,Household,0.0,0.0,250.0
Silk Soft փափուկ անձեռոցիկ 300 հ,փափուկ անձեռոցիկ,4803,Silk Soft,Household,0.0,0.0,300.0
Սիլկ Սոֆտ Սրբիչ խոհանոցի 2շ Ջամբո 5282,Սիլկ Սոֆտ Սրբիչ խոհանոցի 2շ Ջամբո 5282,4803,Unknown,Household,0.0,0.0,0.0
Անձ 150-հ Silk Soft 3շ 70112,Անձ 150-հ 3շ 70112,4803,Silk Soft,Clothing,0.0,0.0,0.0
ԽՈՀԱՆՈՑԱՅԻՆ ԱՆՁԵՌՈՑԻԿՆԵՐ 240 ՀԱՏ ZARA HOME,ԽՈՀԱՆՈՑԱՅԻՆ ԱՆՁԵՌՈՑԻԿՆԵՐ HOME,4803,Zara,Household,0.0,0.0,240.0
ԶԱՌԱ ՈՏՔԵՌ 150 ՀԱՏ,ՈՏՔԵՌ,4803,Zara,Other,0.0,0.0,150.0
Սիլկ Սոֆթ Vita անձեռոցիկ 0084 200հ,Vita անձեռոցիկ 0084,4803,Silk Soft,Household,0.0,0.0,200.0
Անձեռոցիկ Silk Soft 10306 snduk,Անձեռոցիկ 10306 snduk,4803,Silk Soft,Household,0.0,0.0,0.0
Անձեռոցիկ խոնավ Silk Soft 15հատ,Անձեռոցիկ խոնավ,4803,Silk Soft,Household,0.0,0.0,15.0
Qashovo silk soft 150h,Qashovo 150h,4803,Silk Soft,Clothing,0.0,0.0,0.0
ՊԱՄՊԵՐՍ ՏԱԿԴԻՐ 4,ՏԱԿԴԻՐ 4,4803,Pampers,Household,0.0,0.0,0.0
Անձեռոցիկ Մանկական Silk Soft 100հ,Անձեռոցիկ Մանկական,4803,Silk Soft,Household,0.0,0.0,100.0
Անձեռոցիկ Silk Soft 2շ 250հատ,Անձեռոցիկ 2շ,4803,Silk Soft,Household,0.0,0.0,250.0
միջադիր KOMFORT սիլկ սոֆթ,միջադիր KOMFORT,4803,Silk Soft,Clothing,0.0,0.0,0.0
ԶԱՌԱ Անձ 180 2,Անձ 180 2,4806,Zara,Other,0.0,0.0,0.0
Անձեռոցիկ 150հատ 2 շերտ Սիլկ սոֆտ,Անձեռոցիկ 2 շերտ Սիլկ սոֆտ,4811,Unknown,Household,0.0,0.0,150.0
անձերոձիկ Սիլկ Սոֆթ կապույտ,անձերոձիկ կապույտ,4817,Silk Soft,Other,0.0,0.0,0.0
անձ zara 180h,անձ 180h,4818,Zara,Other,0.0,0.0,0.0
Անձեռոցիկ քաշովի 2/150հ Սիլկ Սոֆթ,Անձեռոցիկ քաշովի 2/,4818,Silk Soft,Household,0.0,0.0,150.0
Սիլկ սոֆթ զուգարանի թուղթ 32,զուգարանի թուղթ 32,4818,Silk Soft,Household,0.0,0.0,0.0
Զուգարանի թուղթ Silk Soft 1տ x 32հ x 3շ,Զուգարանի թուղթ 1տ x x 3շ,4818,Silk Soft,Household,0.0,0.0,32.0
Փափուկ անձեռ Սիլկ սոֆթ 33 33 100հատ/1075,Փափուկ անձեռ 33 33 /1075,4818,Silk Soft,Other,0.0,0.0,100.0
Տետր կանաչ 12թերթ,Տետր կանաչ 12թերթ,4818,Unknown,Other,0.0,0.0,0.0
ԱՆՁԵՌՈՑԻԿ ՍԻԼԿ ՍՈՖԹ 3ՇԵՐՏ 150Հ,ԱՆՁԵՌՈՑԻԿ 3ՇԵՐՏ,4818,Silk Soft,Household,0.0,0.0,150.0
Անձեռոցիկ Խոնավ Ունիվերսալլ Սիլկ Սոֆտ 120հ,Անձեռոցիկ Խոնավ Ունիվերսալլ Սիլկ Սոֆտ,4818,Unknown,Household,0.0,0.0,120.0
SILK SOFT NEW ԱՆՁԵՌՈՑԻԿ 50հ,NEW ԱՆՁԵՌՈՑԻԿ,4818,Silk Soft,Household,0.0,0.0,50.0
Թուղթ Տուալետի Սիլկ Սոֆտ 8հատ,Թուղթ Տուալետի Սիլկ Սոֆտ,4818,Unknown,Other,0.0,0.0,8.0
ԱՆՁԵՌՈՑԻԿ ՍԻԼԿ ՍՈՖՏ 100 ՀԱՏ ՑԵԼԱՖԱՆ,ԱՆՁԵՌՈՑԻԿ ՍԻԼԿ ՍՈՖՏ ՑԵԼԱՖԱՆ,4818,Unknown,Household,0.0,0.0,100.0
անձեռնոցիկ Silk Soft 100 երկար,անձեռնոցիկ 100 երկար,4818,Silk Soft,Clothing,0.0,0.0,0.0
Անձեռոցիկ խոնավ Սիլկ Սոֆտ 60 հատ,Անձեռոցիկ խոնավ Սիլկ Սոֆտ,4818,Unknown,Household,0.0,0.0,60.0
ԶԱՌԱ ԱՆՁԵՌ ՔԱՇՈՎԻ 8 ՓՈՔՐ,ԱՆՁԵՌ ՔԱՇՈՎԻ 8 ՓՈՔՐ,4818,Zara,Other,0.0,0.0,0.0
Անձեռոցիկներ Սիլկ Սոֆթ 30X30 100հատ,Անձեռոցիկներ 30X30,4818,Silk Soft,Household,0.0,0.0,100.0
Զուգ թուղթ Silk soft եռաշերտ 4ոց 3096,Զուգ թուղթ եռաշերտ 4ոց 3096,4818,Silk Soft,Clothing,0.0,0.0,0.0
Ժիլետ Փրփուր 300մլ Քլին լոտուս,Փրփուր Քլին լոտուս,4818,Gillette,Clothing,0.0,300.0,0.0
Անձեռոցիկներ Սիլկ Սոֆթ դեկոր 33 33 100հ,Անձեռոցիկներ դեկոր 33 33,4818,Silk Soft,Household,0.0,0.0,100.0
Խոնավ Անձեռոցիկներ Սիլկ Սոֆթ 60հատ,Խոնավ Անձեռոցիկներ,4818,Silk Soft,Household,0.0,0.0,60.0
Սիլկ Սոֆտ 100 հ երիցուկ,Սիլկ Սոֆտ երիցուկ,4818,Unknown,Other,0.0,0.0,100.0
Տնտեսական Ապրանքներ Զ Թ Սիլք Սոֆթ 1 Հատանոց,Տնտեսական Ապրանքներ Զ Թ Սիլք Սոֆթ 1 Հատանոց,4818,Unknown,Other,0.0,0.0,1.0
ԱՆՁԵՌՆՈՑԻԿ ՍԻԼԿ ՍՈՖՏ 2շ 180 2,ԱՆՁԵՌՆՈՑԻԿ ՍԻԼԿ ՍՈՖՏ 2շ 180 2,4818,Unknown,Other,0.0,0.0,0.0
ՌԼ զուգ թուղթ 4հ 30 կանաչ,ՌԼ զուգ թուղթ 30 կանաչ,4818,Unknown,Other,0.0,0.0,4.0
Զուգարանի թուղթ Silk Soft 3շ1հատ,Զուգարանի թուղթ 3շ,4818,Silk Soft,Household,0.0,0.0,1.0
Անձեռոցիկ փափուկ 33 33 Սիլկ Սոֆտ 50հ,Անձեռոցիկ փափուկ 33 33 Սիլկ Սոֆտ,4818,Unknown,Household,0.0,0.0,50.0
ՍԻԳԱՐԵՏԻ ԾԱԼՈՎԻ ՍՏՎԱՐԱԹՂԹԵ ԲԼՈԿՆԵՐ ROYAL SLIM - 35280 ՀԱՏ ՕՏԱՐՈՒՄՆ ԱՐԳԵԼՎԱԾ Է ՄԻՆՉև 3 ՏԱՐԻ ԺԱՄԿԵՏՈՎ՝ 08 11 2027 Թ,ՍԻԳԱՐԵՏԻ ԾԱԼՈՎԻ ՍՏՎԱՐԱԹՂԹԵ ԲԼՈԿՆԵՐ SLIM - ՕՏԱՐՈՒՄՆ ԱՐԳԵԼՎԱԾ Է ՄԻՆՉև 3 ՏԱՐԻ ԺԱՄԿԵՏՈՎ՝ 08 11 2027 Թ,4819,Royal,Cosmetics,0.0,0.0,35280.0
Տոպրակ ԲԼ 1005 Ս 58-18 58-2,Տոպրակ ԲԼ 1005 Ս 58-18 58-2,4819,Unknown,Other,0.0,0.0,0.0
Բումագա դլյա զամետոկ Պրոֆ-Պրեսս դլյա Ս Կլեեվըմ Կրա,Բումագա դլյա զամետոկ Պրոֆ-Պրեսս դլյա Ս Կլեեվըմ Կրա,4820,Unknown,Other,0.0,0.0,0.0
Բլոկնոտ Ռոյալ նոթբուք A7,Բլոկնոտ նոթբուք A7,4820,Royal,Other,0.0,0.0,0.0
Ալբոմ A5 հաստ կողով Royal RHSB-A5,Ալբոմ A5 հաստ կողով RHSB-A5,4820,Royal,Clothing,0.0,0.0,5.0
Անձ սիլկ սոֆտ քաշովի 150հատ 3շ,Անձ սիլկ սոֆտ քաշովի 3շ,4823,Unknown,Other,0.0,0.0,150.0
ԹՂԹՅԱ ՏՊԱԳՐՎԱԾ ԲԱԺԱԿՆԵՐ ՄԵԿԱՆԳԱՄՅԱ ՕԳՏԱԳՈՐԾՄԱՆ ՀԱՄԱՐ COCA-COLA ԼՈԳՈՏԻՊՈՎ 48000 ՀԱՏ,ԹՂԹՅԱ ՏՊԱԳՐՎԱԾ ԲԱԺԱԿՆԵՐ ՄԵԿԱՆԳԱՄՅԱ ՕԳՏԱԳՈՐԾՄԱՆ ՀԱՄԱՐ ԼՈԳՈՏԻՊՈՎ,4823,Coca-Cola,Beverages,0.0,0.0,48000.0
Սպիտակ ժանիք փափուկ կազմ 147,Սպիտակ ժանիք փափուկ կազմ 147,4901,Unknown,Other,0.0,0.0,0.0
Մուժչինը ս Մարսա ժենշչինը ս Վեները,Մուժչինը ս Մարսա ժենշչինը ս Վեները,4901,Unknown,Other,0.0,0.0,0.0
Գիրք Kid s Box New Generation 3 TB,Գիրք Kid s Box New Generation 3 TB,4901,Unknown,Clothing,0.0,0.0,0.0
շիֆոն-տենսել GG-52 լեոպարդ col սև-սպիտակ,շիֆոն-տենսել GG-52 լեոպարդ col սև-սպիտակ,5407,Unknown,Clothing,0.0,0.0,0.0
Բանբակե սկավառակ 50 հ Սալվե,Բանբակե սկավառակ,5601,Salve,Other,0.0,0.0,50.0
փայտիկ բամբակյա 200հ Salve զիպով,փայտիկ բամբակյա զիպով,5601,Salve,Clothing,0.0,0.0,200.0
Բամբակյա սկավառակ Salve 120հ հատ,Բամբակյա սկավառակ հատ,5601,Salve,Clothing,0.0,0.0,120.0
Բամբակե սկավառակ Salve 120,Բամբակե սկավառակ 120,5601,Salve,Clothing,0.0,0.0,0.0
ԳՈՐԳ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ - 1 ՀԱՏ ZARA HOME,ԳՈՐԳ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ - HOME,5702,Zara,Household,0.0,0.0,1.0
տղմ սպորտ տակ պեկին 1-6իքս բարակ 6615 կոդ,տղմ սպորտ տակ պեկին 1-6իքս բարակ 6615 կոդ,6101,Unknown,Clothing,0.0,0.0,0.0
LJ68H2 Y6 M Անթև բաճկոն ժիլետ ՝ կանացի մանանեխագ,LJ68H2 Y6 M Անթև բաճկոն ՝ կանացի մանանեխագ,6102,Gillette,Clothing,0.0,0.0,0.0
8054031139903 10-15 ԱՂՋԿԱ ՍՊՈՐՏ ՇՈՐՏ-ԴՎՈՅԿԱ,8054031139903 10-15 ԱՂՋԿԱ ՍՊՈՐՏ ՇՈՐՏ-ԴՎՈՅԿԱ,6103,Unknown,Clothing,0.0,0.0,0.0
Tabat sport 4200,Tabat sport 4200,6103,Unknown,Clothing,0.0,0.0,0.0
8053145257930 3-10 Տ ՏՂԱՅԻ ՍՊՈՐՏ ՀԱՄԱԶԳԵՍՏ,8053145257930 3-10 Տ ՏՂԱՅԻ ՍՊՈՐՏ ՀԱՄԱԶԳԵՍՏ,6103,Unknown,Clothing,0.0,0.0,0.0
Սպորտ տաբատ տղու 7490,Սպորտ տաբատ տղու 7490,6103,Unknown,Clothing,0.0,0.0,0.0
Սպտ S-L կիսաթև կլոր վիզ առ հետևը գրած alo շլվր տակ,Սպտ S-L կիսաթև կլոր վիզ առ հետևը գրած alo շլվր տակ,6103,Unknown,Clothing,0.0,0.0,0.0
Կանացի շալվար Sport 011,Կանացի շալվար Sport 011,6103,Unknown,Clothing,0.0,0.0,0.0
Տղ ժիլետ գրպան,Տղ գրպան,6103,Gillette,Clothing,0.0,0.0,0.0
8684145708087 Ժիլետ,8684145708087,6104,Gillette,Clothing,0.0,0.0,0.0
31059408038_SHORT 31059408 WARNER BROS 038_PINK 02,31059408038_SHORT 31059408 WARNER BROS 038_PINK 02,6104,Unknown,Clothing,0.0,0.0,0.0
8684135654639 Ժիլետ,8684135654639,6104,Gillette,Clothing,0.0,0.0,0.0
T28-2209M_2209M Stripe Crw TShirt DP S R DP_LIGHT,T28-2209M_2209M Stripe Crw TShirt DP S R DP_LIGHT,6104,Unknown,Clothing,0.0,0.0,0.0
8683119230982 Ժիլետ,8683119230982,6104,Gillette,Clothing,0.0,0.0,0.0
134088-U1 46-48 Կանացի տունիկա կանաչ չ 46-48,134088-U1 46-48 Կանացի տունիկա կանաչ չ 46-48,6104,Unknown,Clothing,0.0,0.0,0.0
T25-3342M_3342M SS Oxford Shirt KA S REG KA_KHAKI,T25-3342M_3342M SS Oxford Shirt KA S REG KA_KHAKI,6104,Unknown,Clothing,0.0,0.0,0.0
8684135804935 Ժիլետ,8684135804935,6104,Gillette,Clothing,0.0,0.0,0.0
8684146360611 Ժիլետ,8684146360611,6104,Gillette,Clothing,0.0,0.0,0.0
4065717852065 Ժիլետ,4065717852065,6104,Gillette,Clothing,0.0,0.0,0.0
20010693968 2787680 Zara Women Կիսաշրջազգեստ,20010693968 2787680 Women Կիսաշրջազգեստ,6104,Zara,Clothing,0.0,0.0,0.0
8684147337919 Ժիլետ,8684147337919,6104,Gillette,Clothing,0.0,0.0,0.0
դվ ձմեռ զառա մինի,դվ ձմեռ մինի,6104,Zara,Other,0.0,0.0,0.0
8684146974887 Ժիլետ,8684146974887,6104,Gillette,Clothing,0.0,0.0,0.0
1057-B Բլուզ խակի կանաչ տղամարդու,1057-B Բլուզ խակի կանաչ տղամարդու,6105,Unknown,Clothing,0.0,0.0,0.0
Ամառային շապիկ կանաչ,Ամառային շապիկ կանաչ,6105,Unknown,Clothing,0.0,0.0,0.0
ՏՂԱՆԵՐԻ ՏՐԻԿՈՏԱԺԵ ՎԵՐՆԱՇԱՊԻԿՆԵՐ ՍԻՆԹԵՏԻԿ ԹԵԼԵՐԻՑ ZARA,ՏՂԱՆԵՐԻ ՏՐԻԿՈՏԱԺԵ ՎԵՐՆԱՇԱՊԻԿՆԵՐ ՍԻՆԹԵՏԻԿ ԹԵԼԵՐԻՑ,6105,Zara,Clothing,0.0,0.0,0.0
Շապիկ 25008 Armani սպիտակ,Շապիկ 25008 Armani սպիտակ,6105,Unknown,Clothing,0.0,0.0,0.0
Ներքնաշապիկ տղամարդու սպիտակ Alex M1001 XS,Ներքնաշապիկ տղամարդու սպիտակ M1001 XS,6105,Alex,Clothing,0.0,0.0,0.0
Զառա շապիկ 0040,շապիկ 0040,6106,Zara,Clothing,0.0,0.0,0.0
KAROl-վերնաշ-spitak 8008,KAROl-վերնաշ-spitak 8008,6106,Unknown,Clothing,0.0,0.0,0.0
ւզ ԶԱՌԱ կոդ 399 շատ բուլաֆկա,ւզ կոդ 399 շատ բուլաֆկա,6106,Zara,Other,0.0,0.0,0.0
Վերնազգեստ տղ Relaxed Baby Tab 79554-0032-S,Վերնազգեստ տղ Relaxed Baby Tab 79554-0032-S,6109,Unknown,Clothing,0.0,0.0,0.0
Տղամարդու շապիկ You Me S,Տղամարդու շապիկ You Me S,6109,Unknown,Clothing,0.0,0.0,0.0
134814-00 48 Կանացի մարզաշապիկ սպիտակ չ 48,134814-00 48 Կանացի մարզաշապիկ սպիտակ չ 48,6109,Unknown,Clothing,0.0,0.0,0.0
Շապիկ BOSS 58288 Սպիտակ 3XL,Շապիկ BOSS 58288 Սպիտակ 3XL,6109,Unknown,Clothing,0.0,0.0,0.0
20010664348 2685850 268585 - s Oliver Men Շապիկ,20010664348 2685850 268585 - s Oliver Men Շապիկ,6109,Unknown,Clothing,0.0,0.0,0.0
Շապիկ տղայի Samtex L/սպիտակ/,Շապիկ տղայի Samtex L/սպիտակ/,6109,Unknown,Clothing,0.0,0.0,0.0
20010691041 2776380 277638 - Pepperts Unisex Շապիկ,20010691041 2776380 277638 - Pepperts Unisex Շապիկ,6109,Unknown,Clothing,0.0,0.0,0.0
ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՇԱՊԻԿ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ՝ ZARA,ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՇԱՊԻԿ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ՝,6109,Zara,Clothing,0.0,0.0,0.0
LK179G 02 S Կանացի ջեմպեր կաթնագույն չ S 44,LK 02 S Կանացի ջեմպեր կաթնագույն չ S 44,6110,Unknown,Clothing,179.0,0.0,0.0
Օձիքով սվիտեր Melante 19-220 -S XL,Օձիքով սվիտեր Melante 19-220 -S XL,6110,Unknown,Clothing,0.0,0.0,0.0
Կարդիգան գլխանոցով GEPATCHO BLACK S,Կարդիգան գլխանոցով GEPATCHO BLACK S,6110,Unknown,Clothing,0.0,0.0,0.0
Ժիլետ 01 Կանացի 30W-031 Գրպանով,01 Կանացի 30W-031 Գրպանով,6110,Gillette,Clothing,0.0,0.0,0.0
ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՋԵՄՊԵՐՆԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ MARELLA SPORT EMME MARELLA,ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՋԵՄՊԵՐՆԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ MARELLA SPORT EMME MARELLA,6110,Unknown,Clothing,0.0,0.0,0.0
Ժիլետ 0101,0101,6110,Gillette,Clothing,0.0,0.0,0.0
LT6816 00 L Կանացի ջեմպեր սպիտակ չ L 48,LT6816 Կանացի ջեմպեր սպիտակ չ L 48,6110,Unknown,Clothing,0.0,0.0,0.0
ՏՂԱՄԱՐԴՈՒ ՍՎԻՏԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ_x000D_ ALESSANDRO MANZONI JEANS ԱՊՐԱՆՔԱՆԻՇԻ ՆՄՈՒՇ S/N AMJ60252603,ՏՂԱՄԱՐԴՈՒ ՍՎԻՏԵՐ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ_x000D_ ALESSANDRO MANZONI JEANS ԱՊՐԱՆՔԱՆԻՇԻ ՆՄՈՒՇ S/N AMJ60252603,6110,Unknown,Clothing,0.0,0.0,0.0
ԱՂՋԻԿՆԵՐԻ ՏՐԻԿՈՏԱԺԵ ՊՈՒԼՈՎԵՐՆԵՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ ZARA,ԱՂՋԻԿՆԵՐԻ ՏՐԻԿՈՏԱԺԵ ՊՈՒԼՈՎԵՐՆԵՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ,6110,Zara,Clothing,0.0,0.0,0.0
ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՍՎԻՏԵՐ ՎՈՒՇԻ ՄԱՆՐԱԹԵԼԵՐԻՑ ZARA,ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՍՎԻՏԵՐ ՎՈՒՇԻ ՄԱՆՐԱԹԵԼԵՐԻՑ,6110,Zara,Clothing,0.0,0.0,0.0
ժիլետ ճանշինի կանաչ 80գ,ճանշինի կանաչ,6110,Gillette,Clothing,80.0,0.0,0.0
տղամարդու սպորտ 504,տղամարդու սպորտ 504,6110,Unknown,Clothing,0.0,0.0,0.0
Սպորտ Տաբատ ARM բայկա 1-5,Սպորտ Տաբատ ARM բայկա 1-5,6111,Unknown,Clothing,0.0,0.0,0.0
հավաքածու մանկ 3 - sport GUCCI ARMEN,հավաքածու մանկ 3 - sport GUCCI ARMEN,6111,Unknown,Clothing,0.0,0.0,0.0
1552 աղջ ժիլետ 8-14 ռ mini m,1552 աղջ 8-14 ռ mini m,6111,Gillette,Clothing,0.0,0.0,0.0
20010684674 2750950 275095 - s Oliver Boys Վերնաշ,20010684674 2750950 275095 - s Oliver Boys Վերնաշ,6111,Unknown,Clothing,0.0,0.0,0.0
ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՇԱՊԻԿՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 8 ՀԱՏ ZARA,ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՇԱՊԻԿՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ,6111,Zara,Clothing,0.0,0.0,8.0
նասկի մանկ ALEX B1901,նասկի մանկ B1901,6111,Alex,Clothing,0.0,0.0,0.0
ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՏԱԲԱՏՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 12 ՀԱՏ ZARA,ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՏԱԲԱՏՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ՏՂԱՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ,6111,Zara,Clothing,0.0,0.0,12.0
HLAN5V ժակետ GILET TRICOT GG12 DB VELO,HLAN5V ժակետ GILET TRICOT GG12 DB VELO,6111,Unknown,Clothing,0.0,0.0,0.0
ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՊԻԺԱՄԱՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ԱՂՋԻԿՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 1 ՀԱՏ ZARA,ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՊԻԺԱՄԱՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ԱՂՋԻԿՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ,6111,Zara,Clothing,0.0,0.0,1.0
ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՎԵՐՆԱՇԱՊԻԿՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ԱՂՋԻԿՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ 2 ՀԱՏ ZARA,ՄԱՆԿԱԿԱՆ ՏՐԻԿՈՏԱԺԵ ՎԵՐՆԱՇԱՊԻԿՆԵՐ ՄԻՆՉԵՎ 86 ՍՄ ՀԱՍԱԿՈՎ ԱՂՋԻԿՆԵՐԻ ՀԱՄԱՐ ԲԱՄԲԱԿԵ ՄԱՆՎԱԾՔԻՑ,6111,Zara,Clothing,0.0,0.0,2.0
